JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
1588,82,20,2023-07-11,ProductPage,View,143,1
1589,2,15,2023-08-04,ProductPage,View,38,1
1590,55,11,2024-09-02,Checkout,Drop-off,NULL,1
1591,46,10,2025-11-09,Homepage,View,15,1
1592,80,17,2023-06-08,ProductPage,View,148,1
1592,80,17,2023-06-08,ProductPage,View,148,2
1593,8,20,2023-02-09,Homepage,View,252,1
1594,53,2,2023-02-05,Homepage,View,224,1
1595,46,4,2023-10-10,Checkout,Drop-off,NULL,1
1596,28,19,2025-10-08,Homepage,Click,162,1
1597,39,8,2024-11-12,ProductPage,Click,24,1
1598,43,2,2023-04-14,Homepage,View,95,1
1599,66,4,2024-11-21,Homepage,Click,166,1
1600,26,3,2023-01-02,Homepage,Click,139,1
1601,42,12,2023-10-05,Checkout,Purchase,237,1
1602,15,5,2025-01-21,Checkout,Drop-off,NULL,1
1603,11,17,2025-02-18,ProductPage,View,14,1
1604,45,6,2024-05-28,Homepage,View,248,1
1605,68,10,2025-05-27,ProductPage,View,15,1
1606,14,6,2024-06-19,Homepage,Click,164,1
1607,45,2,2024-06-19,ProductPage,Click,296,1
1608,70,18,2025-02-08,ProductPage,Click,233,1
1609,33,1,2025-08-10,Homepage,Click,21,1
1610,34,7,2024-10-23,ProductPage,Click,90,1
1611,40,9,2025-01-07,ProductPage,Click,90,1
1612,50,9,2023-11-24,homepage,Click,218,1
1613,78,7,2023-03-18,ProductPage,Click,17,1
1614,94,10,2023-05-12,ProductPage,Click,160,1
1615,88,6,2023-04-28,Checkout,Purchase,244,1
1616,36,20,2025-10-22,ProductPage,View,159,1
1617,89,20,2025-08-05,Homepage,View,201,1
1618,87,5,2023-11-02,ProductPage,View,137,1
1619,5,3,2025-02-15,Checkout,Drop-off,NULL,1
1620,36,9,2025-09-25,Homepage,View,230,1
1621,98,15,2025-07-13,Checkout,Drop-off,NULL,1
1622,71,16,2025-08-02,Checkout,Drop-off,NULL,1
1623,72,1,2024-11-15,Homepage,View,120,1
1624,75,20,2025-11-12,Checkout,Drop-off,NULL,1
1625,100,14,2025-02-22,ProductPage,View,40,1
1626,49,16,2024-02-22,ProductPage,View,124,1
1627,81,10,2025-10-27,ProductPage,View,223,1
1628,85,2,2024-01-05,Checkout,Drop-off,NULL,1
1629,60,7,2025-10-15,checkout,Drop-off,NULL,1
1630,95,6,2024-02-06,Checkout,Drop-off,NULL,1
1631,61,15,2025-06-06,ProductPage,View,19,1
1632,69,11,2025-07-05,ProductPage,View,45,1
1633,34,4,2023-12-23,Homepage,Click,14,1
1634,27,4,2023-06-28,ProductPage,Click,25,1
1635,39,20,2023-08-24,Homepage,View,85,1
1636,100,15,2023-05-16,Homepage,View,151,1
1637,34,7,2023-07-20,Homepage,View,276,1
1638,75,20,2024-04-11,Checkout,Drop-off,NULL,1
1639,6,4,2023-04-21,ProductPage,View,167,1
1640,76,1,2023-11-01,ProductPage,View,194,1
1641,15,9,2024-08-17,ProductPage,View,237,1
1642,70,10,2023-04-13,Homepage,View,276,1
1643,30,4,2024-04-25,Checkout,Drop-off,NULL,1
1644,22,1,2024-10-11,ProductPage,View,97,1
1645,96,8,2025-10-16,Homepage,View,189,1
1646,27,5,2023-08-01,Homepage,View,23,1
1647,75,13,2024-03-13,Checkout,Drop-off,NULL,1
1648,4,13,2025-01-03,Checkout,Drop-off,NULL,1
1649,1,10,2023-06-21,Checkout,Drop-off,NULL,1
1650,77,7,2023-04-18,Homepage,Click,111,1
1651,82,1,2023-01-05,Homepage,Click,95,1
1652,94,20,2024-05-18,Homepage,View,47,1
1653,13,4,2025-10-08,Checkout,Drop-off,NULL,1
1654,40,5,2024-02-22,Homepage,Click,57,1
1655,56,8,2023-04-23,Homepage,View,51,1
1656,49,5,2025-12-03,ProductPage,View,161,1
1657,90,6,2025-08-09,Homepage,View,236,1
1658,58,12,2023-02-19,Homepage,Click,95,1
1659,83,10,2024-06-10,Homepage,Click,101,1
1660,87,14,2025-10-14,Homepage,View,174,1
1661,63,11,2023-07-23,ProductPage,View,186,1
1662,24,5,2023-03-23,Homepage,View,253,1
1663,93,11,2025-11-07,Checkout,Drop-off,NULL,1
1664,62,16,2024-04-09,ProductPage,View,71,1
1665,6,15,2023-08-24,homepage,View,281,1
1666,17,7,2023-07-16,Homepage,View,164,1
1667,27,8,2025-04-18,ProductPage,View,199,1
1668,6,16,2023-11-22,ProductPage,View,220,1
1669,9,15,2024-02-18,Homepage,Click,13,1
1670,66,7,2023-01-12,Homepage,Click,42,1
1671,35,5,2023-04-01,ProductPage,Click,112,1
1672,18,7,2024-08-21,ProductPage,Click,110,1
1673,2,12,2025-08-23,ProductPage,Click,275,1
1674,47,16,2023-10-03,Checkout,Purchase,248,1
1675,72,19,2024-10-03,Homepage,View,64,1
1676,93,18,2024-05-18,Homepage,View,102,1
1677,77,3,2025-06-28,ProductPage,View,48,1
1678,92,4,2023-01-02,Homepage,View,277,1
1679,74,1,2023-07-04,ProductPage,View,288,1
1680,50,17,2025-08-02,ProductPage,View,69,1
1681,56,12,2025-01-15,Homepage,View,257,1
1682,58,8,2023-01-04,Checkout,Drop-off,NULL,1
1683,76,4,2024-10-04,Homepage,Click,195,1
1684,76,10,2024-09-22,ProductPage,Click,258,1
1685,33,1,2024-12-15,ProductPage,Click,230,1
1686,70,5,2023-01-14,checkout,Purchase,33,1
1687,47,10,2025-07-24,ProductPage,View,116,1
1688,39,20,2025-05-25,ProductPage,View,293,1
1689,90,14,2023-10-24,ProductPage,View,188,1
1690,3,10,2023-02-15,ProductPage,View,85,1
1691,72,8,2025-11-06,Checkout,Drop-off,NULL,1
1692,45,12,2024-12-31,Homepage,Click,23,1
1693,66,8,2023-09-03,Homepage,View,219,1
1694,89,17,2023-03-23,ProductPage,View,216,1
1695,29,5,2024-06-09,ProductPage,View,247,1
1696,61,11,2025-07-25,homepage,View,226,1
1697,89,13,2025-06-11,ProductPage,View,114,1
1698,14,18,2025-05-02,Checkout,Drop-off,NULL,1
1699,13,19,2024-04-06,ProductPage,View,61,1
1700,82,16,2023-03-17,ProductPage,View,11,1
1701,9,5,2024-04-25,ProductPage,View,95,1
1702,68,19,2023-07-30,Homepage,View,68,1
1703,25,17,2024-07-29,Homepage,View,87,1
1704,85,1,2023-02-23,ProductPage,View,220,1
1705,54,15,2025-12-14,Homepage,View,97,1
1705,54,15,2025-12-14,Homepage,View,97,2
1706,22,13,2023-04-05,Homepage,View,278,1
1707,70,1,2023-12-19,Homepage,View,137,1
1708,47,17,2024-06-13,Homepage,Click,76,1
1709,72,19,2025-02-10,Checkout,Purchase,207,1
1710,65,4,2024-08-27,ProductPage,View,240,1
1711,100,13,2024-05-28,Homepage,View,22,1
1712,37,2,2024-07-02,Homepage,Click,107,1
1713,21,13,2024-04-17,Homepage,Click,202,1
1714,43,1,2024-06-20,Homepage,View,56,1
1715,62,5,2025-02-27,Homepage,View,25,1
1716,95,15,2023-09-18,Homepage,View,283,1
1717,63,12,2025-04-25,ProductPage,View,110,1
1718,76,20,2024-11-25,ProductPage,View,207,1
1719,54,10,2024-12-26,Homepage,Click,191,1
1720,72,9,2023-11-09,Homepage,Click,115,1
1721,98,13,2023-04-07,Homepage,View,112,1
1722,84,5,2023-10-11,checkout,Drop-off,NULL,1
1723,95,8,2025-07-20,ProductPage,View,152,1
1724,51,5,2025-03-29,ProductPage,View,224,1
1725,38,20,2025-11-05,ProductPage,View,85,1
1726,43,14,2023-02-17,Homepage,View,166,1
1727,23,1,2023-01-30,Checkout,Drop-off,NULL,1
1728,94,12,2025-12-19,ProductPage,View,179,1
1729,54,20,2025-09-01,Homepage,View,54,1
1730,21,15,2025-09-29,Homepage,View,152,1
1731,37,5,2025-04-11,Homepage,Click,201,1
1732,89,12,2025-02-27,Homepage,View,144,1
1733,99,1,2024-08-22,ProductPage,View,260,1
1734,49,18,2024-03-21,ProductPage,View,26,1
1735,66,14,2024-10-23,Checkout,Drop-off,NULL,1
1736,41,2,2023-01-13,Homepage,Click,237,1
1737,64,7,2025-03-16,ProductPage,Click,284,1
1738,44,10,2023-03-08,ProductPage,Click,244,1
1739,36,20,2025-06-24,homepage,View,146,1
1740,9,13,2023-05-31,Checkout,Drop-off,NULL,1
1741,44,14,2025-08-04,Homepage,Click,111,1
1742,55,11,2025-01-23,ProductPage,Click,85,1
1743,60,15,2025-11-17,productpage,Click,86,1
1744,6,14,2025-05-01,Checkout,Purchase,48,1
1745,5,4,2024-07-25,Homepage,Click,270,1
1746,10,19,2023-02-02,ProductPage,Click,212,1
1747,2,9,2023-02-08,Homepage,Click,288,1
1748,61,20,2023-10-04,Checkout,Purchase,20,1
1749,25,9,2024-09-01,checkout,Drop-off,NULL,1
1750,7,5,2023-11-10,ProductPage,View,181,1
1751,47,9,2025-04-04,ProductPage,View,276,1
1752,2,9,2025-07-12,ProductPage,View,257,1
1753,18,9,2024-04-17,Homepage,View,108,1
1754,21,12,2025-05-17,ProductPage,View,98,1
1755,97,8,2023-07-30,Checkout,Drop-off,NULL,1
1756,41,17,2023-09-15,ProductPage,View,117,1
1757,82,9,2024-08-17,ProductPage,View,210,1
1758,98,16,2025-07-04,ProductPage,View,146,1
1759,51,15,2025-08-15,Homepage,View,99,1
1760,15,9,2023-08-06,Checkout,Drop-off,NULL,1
1761,47,1,2024-09-09,Checkout,Drop-off,NULL,1
1762,67,4,2024-05-28,Homepage,Click,259,1
1763,69,14,2023-02-11,Checkout,Purchase,126,1
1764,52,3,2023-02-04,ProductPage,View,294,1
1765,87,5,2023-04-01,ProductPage,View,283,1
1766,23,5,2025-04-17,Homepage,Click,95,1
1767,87,1,2023-08-22,Homepage,View,137,1
1768,46,4,2024-02-09,Checkout,Drop-off,NULL,1
1769,42,20,2023-05-25,ProductPage,View,242,1
1770,18,17,2024-10-14,Homepage,View,23,1
1771,67,15,2023-01-14,Homepage,View,209,1
1772,56,19,2023-12-29,ProductPage,View,75,1
1773,92,3,2024-02-06,ProductPage,View,245,1
1774,37,15,2023-06-02,Homepage,Click,223,1
1775,77,10,2023-12-30,productpage,Click,11,1
1776,22,15,2023-09-06,Homepage,View,70,1
1777,82,16,2025-10-12,ProductPage,View,176,1
1778,28,11,2025-01-10,ProductPage,View,34,1
1779,47,1,2024-04-27,Checkout,Drop-off,NULL,1
1780,93,14,2024-03-20,ProductPage,View,258,1
1781,91,5,2023-04-15,ProductPage,View,90,1
1782,23,2,2024-03-06,Checkout,Drop-off,NULL,1
1783,6,18,2024-11-14,Homepage,View,279,1
1784,50,13,2023-04-03,Checkout,Drop-off,NULL,1
1785,30,10,2025-03-31,Homepage,View,64,1
1786,2,18,2025-01-18,Checkout,Drop-off,NULL,1
1787,2,14,2023-02-16,ProductPage,View,163,1
1788,77,7,2023-03-08,Homepage,Click,263,1
1789,35,5,2025-10-10,productpage,Click,242,1
1790,10,13,2023-11-01,Homepage,View,111,1
1790,10,13,2023-11-01,Homepage,View,111,2
1791,75,2,2025-04-23,productpage,View,148,1
1792,32,8,2025-08-23,Homepage,View,136,1
1793,75,6,2025-10-29,ProductPage,View,52,1
1794,50,9,2025-06-02,Homepage,View,76,1
1795,10,11,2024-03-15,ProductPage,View,174,1
1796,44,11,2023-12-19,Homepage,Click,127,1
1797,83,11,2023-06-12,Checkout,Purchase,209,1
1798,74,2,2024-08-18,Homepage,View,133,1
1799,12,11,2023-10-28,Homepage,Click,167,1
1800,22,11,2023-12-29,ProductPage,Click,143,1
1801,24,17,2024-12-20,Homepage,Click,74,1
1802,91,15,2024-07-22,Checkout,Purchase,293,1
1803,30,8,2023-07-24,ProductPage,View,252,1
1804,44,10,2023-10-06,Homepage,View,165,1
1805,87,4,2024-02-07,ProductPage,View,208,1
1806,2,11,2025-01-11,Homepage,View,256,1
1807,30,15,2023-09-28,homepage,View,95,1
1808,74,13,2024-01-24,ProductPage,View,277,1
1809,35,6,2024-01-15,Homepage,Click,66,1
1810,58,19,2024-08-04,Checkout,Purchase,198,1
1811,42,7,2023-07-04,Checkout,Drop-off,NULL,1
1812,5,8,2023-06-27,ProductPage,View,227,1
1813,28,7,2024-07-22,ProductPage,View,237,1
1814,87,12,2023-06-14,ProductPage,View,69,1
1815,81,3,2023-03-22,ProductPage,View,58,1
1816,9,20,2025-08-10,Checkout,Drop-off,NULL,1
1817,65,6,2025-05-07,Homepage,View,278,1
1818,91,10,2025-05-04,Homepage,Click,142,1
1819,100,2,2025-04-18,ProductPage,Drop-off,NULL,1
1820,17,6,2024-02-16,ProductPage,View,179,1
1821,93,3,2023-12-20,Checkout,Drop-off,NULL,1
1822,84,4,2023-05-12,ProductPage,View,233,1
1823,40,15,2023-09-27,ProductPage,View,55,1
1824,30,20,2025-07-09,Homepage,View,300,1
1825,23,20,2024-10-03,ProductPage,View,265,1
1826,21,2,2024-10-17,ProductPage,View,220,1
1827,16,4,2023-10-31,Homepage,Click,242,1
1828,59,5,2023-01-03,Homepage,View,172,1
1829,90,15,2024-12-11,Homepage,Click,34,1
1830,99,17,2025-03-03,Homepage,Click,81,1
1831,3,2,2023-11-13,Homepage,View,56,1
1832,33,20,2025-01-12,ProductPage,View,214,1
1833,9,10,2024-01-30,ProductPage,View,113,1
1834,78,20,2023-08-30,ProductPage,View,236,1
1835,56,9,2024-12-15,Checkout,Drop-off,NULL,1
1836,1,17,2025-02-21,Homepage,View,289,1
1837,94,1,2025-07-28,Checkout,Drop-off,NULL,1
1838,99,5,2025-02-23,Checkout,Drop-off,NULL,1
1839,41,3,2023-10-17,Checkout,Drop-off,NULL,1
1840,2,8,2023-03-16,Homepage,View,195,1
1841,64,11,2025-11-22,Homepage,View,169,1
1842,75,1,2024-12-06,ProductPage,View,127,1
1843,37,13,2025-09-21,Checkout,Drop-off,NULL,1
1844,88,14,2025-03-23,Checkout,Drop-off,NULL,1
1845,6,15,2023-10-17,Homepage,View,291,1
1846,21,2,2023-03-18,ProductPage,View,197,1
1847,15,3,2025-11-30,Homepage,View,38,1
1848,58,17,2024-12-29,Checkout,Drop-off,NULL,1
1849,67,12,2024-09-04,Homepage,View,76,1
1849,67,12,2024-09-04,Homepage,View,76,2
1850,33,2,2023-10-27,Checkout,Drop-off,NULL,1
1851,36,7,2024-11-07,Homepage,View,135,1
1852,26,8,2024-09-04,Homepage,Click,163,1
1853,88,18,2023-10-01,homepage,View,107,1
1854,81,12,2024-12-27,ProductPage,View,82,1
1855,74,12,2024-11-04,Homepage,View,42,1
1856,2,19,2024-07-25,ProductPage,View,216,1
1857,95,18,2023-03-30,ProductPage,View,216,1
1858,87,17,2024-07-18,ProductPage,View,114,1
1859,92,10,2023-09-05,Homepage,View,116,1
1860,54,11,2024-03-14,Homepage,Click,270,1
1861,66,2,2023-08-01,Homepage,View,22,1
1862,62,4,2024-09-27,Homepage,View,293,1
1863,24,11,2025-05-03,Homepage,View,219,1
1864,23,9,2023-08-27,Homepage,Click,253,1
1865,74,15,2025-08-24,ProductPage,Click,190,1
1866,22,20,2025-01-28,Homepage,View,216,1
1867,46,18,2024-05-29,Homepage,View,92,1
1868,38,14,2025-08-13,Checkout,Drop-off,NULL,1
1869,21,14,2025-06-02,Homepage,View,152,1
1870,8,14,2023-03-15,Homepage,View,241,1
1871,21,2,2023-06-24,Homepage,Click,262,1
1872,40,20,2025-08-28,Homepage,View,123,1
1873,72,12,2025-01-21,Homepage,View,124,1
1874,29,13,2024-07-18,ProductPage,View,233,1
1875,67,18,2023-08-12,homepage,View,220,1
1876,98,5,2023-10-16,checkout,Drop-off,NULL,1
1877,34,15,2024-06-28,Homepage,Click,173,1
1878,63,14,2023-10-09,Checkout,Purchase,31,1
1879,90,16,2024-10-04,Homepage,Click,136,1
1880,53,9,2024-03-16,ProductPage,Click,257,1
1881,35,7,2025-09-30,Homepage,Click,166,1
1882,87,2,2024-02-16,Homepage,View,196,1
1883,73,13,2025-12-29,Homepage,View,292,1
1884,67,18,2024-12-03,Homepage,View,224,1
1885,43,18,2024-12-15,Checkout,Drop-off,NULL,1
1886,51,18,2025-09-30,ProductPage,View,93,1
1887,81,16,2025-06-11,Homepage,Click,77,1
1888,19,11,2025-10-25,ProductPage,Click,259,1
1889,51,5,2025-04-20,ProductPage,Click,154,1
1890,12,11,2023-09-30,Homepage,Click,162,1
1891,12,20,2025-07-18,ProductPage,Click,285,1
1892,92,2,2025-08-10,ProductPage,Click,155,1
1893,66,1,2024-11-28,Homepage,Click,47,1
1894,88,13,2025-10-21,Homepage,View,146,1
1895,81,10,2023-09-16,Checkout,Drop-off,NULL,1
1896,61,3,2025-11-21,Homepage,View,238,1
1897,32,11,2023-03-05,productpage,View,272,1
1898,49,16,2025-05-29,Homepage,View,182,1
1899,92,1,2023-03-24,ProductPage,View,33,1
1900,48,10,2023-04-07,Homepage,View,236,1
1901,34,15,2024-12-15,Checkout,Drop-off,NULL,1
1902,39,19,2024-01-07,Checkout,Drop-off,NULL,1
1903,37,10,2025-09-26,ProductPage,View,174,1
1904,1,14,2025-11-15,Homepage,View,110,1
1905,76,10,2024-07-06,ProductPage,View,171,1
1905,76,10,2024-07-06,ProductPage,View,171,2
1906,90,8,2025-03-01,Checkout,Drop-off,NULL,1
1907,34,15,2025-07-26,Homepage,View,166,1
1908,6,7,2023-04-22,ProductPage,View,172,1
1909,60,14,2024-06-03,ProductPage,View,219,1
1910,64,18,2025-07-22,Homepage,View,80,1
1911,12,19,2024-03-28,Checkout,Drop-off,NULL,1
1912,33,6,2023-12-18,Checkout,Drop-off,NULL,1
1913,49,11,2023-11-20,Homepage,View,17,1
1914,55,17,2025-06-19,ProductPage,View,134,1
1915,48,12,2024-03-05,Homepage,Click,62,1
1916,67,10,2024-01-04,ProductPage,Click,85,1
1917,2,13,2025-01-21,Checkout,Drop-off,NULL,1
1918,57,17,2024-10-13,Homepage,Click,157,1
1919,90,19,2024-08-29,Homepage,Click,216,1
1920,10,4,2024-09-05,ProductPage,Click,21,1
1921,28,12,2023-03-30,ProductPage,Click,172,1
1922,81,10,2023-12-27,ProductPage,Click,93,1
1923,95,13,2025-08-07,Checkout,Purchase,106,1
1924,25,3,2025-09-30,Homepage,View,249,1
1925,96,18,2023-01-12,ProductPage,View,179,1
1926,38,9,2023-10-18,ProductPage,View,201,1
1927,48,12,2023-03-29,ProductPage,View,189,1
1928,25,11,2023-06-15,ProductPage,View,13,1
1929,1,6,2025-06-25,Checkout,Drop-off,NULL,1
1930,90,18,2024-02-20,Checkout,Drop-off,NULL,1
1931,26,4,2023-07-22,Homepage,View,133,1
1931,26,4,2023-07-22,Homepage,View,133,2
1932,56,17,2025-09-04,Homepage,View,148,1
1933,23,14,2023-04-06,Homepage,Click,111,1
1934,81,13,2023-06-27,Homepage,Click,158,1
1935,68,14,2024-04-05,ProductPage,Click,209,1
1936,81,20,2025-02-21,Homepage,View,248,1
1937,66,2,2023-05-06,ProductPage,View,225,1
1938,46,14,2025-05-07,ProductPage,View,166,1
1939,96,15,2024-06-12,Homepage,View,142,1
1940,54,6,2024-10-18,Checkout,Drop-off,NULL,1
1941,54,19,2024-06-18,homepage,Click,196,1
1942,75,12,2023-04-27,homepage,Click,225,1
1943,21,16,2025-10-07,Homepage,View,241,1
1944,59,9,2024-01-16,ProductPage,View,182,1
1945,22,10,2023-03-16,Homepage,View,68,1
1946,68,15,2024-08-10,ProductPage,View,285,1
1947,69,1,2025-02-22,ProductPage,View,229,1
1948,16,19,2023-12-12,Homepage,View,135,1
1949,25,2,2023-04-23,Homepage,View,238,1
1950,50,7,2025-12-09,Homepage,View,248,1
1951,77,13,2024-06-06,ProductPage,View,22,1
1952,94,2,2025-02-11,Homepage,Click,268,1
1953,20,10,2024-02-26,Homepage,View,232,1
1954,38,11,2023-05-19,Homepage,View,89,1
1955,76,2,2025-10-12,Homepage,View,262,1
1956,29,14,2023-07-21,Homepage,View,179,1
1957,10,16,2024-03-11,Homepage,Click,172,1
1958,98,18,2025-06-25,Homepage,Click,270,1
1959,68,2,2023-07-12,ProductPage,Click,106,1
1960,2,2,2023-09-24,Homepage,Click,101,1
1961,88,5,2023-08-08,Homepage,View,152,1
1962,31,3,2023-12-23,ProductPage,View,174,1
1963,72,3,2023-07-30,ProductPage,View,94,1
1964,26,11,2024-06-19,productpage,View,100,1
1965,2,3,2025-11-22,Homepage,View,73,1
1966,65,4,2024-03-26,checkout,Drop-off,NULL,1
1967,60,10,2025-02-07,Homepage,Click,57,1
1968,97,9,2025-11-25,Homepage,View,209,1
1969,44,2,2023-11-17,ProductPage,View,104,1
1970,28,3,2023-07-12,checkout,Drop-off,NULL,1
1971,100,6,2025-08-18,Homepage,Click,36,1
1972,19,10,2025-01-06,homepage,Click,288,1
1973,83,20,2023-08-20,ProductPage,Click,151,1
1974,66,18,2024-01-22,Homepage,View,76,1
1975,31,1,2024-06-15,ProductPage,View,85,1
1976,17,13,2024-09-14,ProductPage,View,171,1
1977,55,5,2023-02-22,productpage,View,166,1
1978,23,2,2024-12-04,Homepage,Click,281,1
1979,61,7,2025-04-09,homepage,Click,246,1
1980,84,9,2024-01-24,Checkout,Purchase,44,1
1981,68,6,2023-10-06,Homepage,Click,80,1
1982,21,20,2025-03-25,Homepage,View,189,1
1983,56,15,2024-01-31,Homepage,View,33,1
1984,44,10,2023-11-27,Homepage,View,160,1
1985,56,20,2024-01-02,Homepage,View,192,1
1986,98,4,2023-04-11,Homepage,Click,128,1
1987,66,14,2023-06-11,ProductPage,Drop-off,NULL,1
1987,66,14,2023-06-11,ProductPage,Drop-off,NULL,2
1988,20,12,2025-09-08,ProductPage,View,14,1
1989,45,1,2025-11-30,productpage,View,208,1
1990,97,9,2023-05-30,Homepage,Click,276,1
1991,85,15,2023-01-20,Homepage,View,74,1
1992,6,17,2023-09-07,Homepage,View,293,1
1993,51,13,2024-05-30,Homepage,View,173,1
1994,22,15,2024-09-24,Homepage,Click,176,1
1995,85,18,2023-08-03,Homepage,View,239,1
1996,74,17,2023-02-03,Checkout,Drop-off,NULL,1
1997,31,7,2023-05-15,ProductPage,View,236,1
1998,40,17,2025-03-30,Checkout,Drop-off,NULL,1
1999,26,14,2025-07-09,Homepage,View,88,1
2000,32,12,2025-05-23,Homepage,View,210,1
2001,29,3,2024-06-04,ProductPage,View,27,1
2002,73,1,2025-11-24,Checkout,Drop-off,NULL,1
2003,62,7,2024-07-27,Homepage,Click,82,1
2004,47,13,2024-12-01,Checkout,Purchase,230,1
2005,68,16,2024-04-08,Checkout,Drop-off,NULL,1
2006,71,8,2025-04-22,Homepage,Click,158,1
2007,83,19,2023-07-01,Checkout,Purchase,127,1
2008,73,7,2024-11-07,ProductPage,View,238,1
2009,22,18,2025-08-22,ProductPage,View,188,1
2010,42,16,2023-12-11,Homepage,View,269,1
2011,17,1,2025-11-22,Homepage,View,204,1
2012,50,17,2024-10-08,Checkout,Drop-off,NULL,1
2013,38,5,2023-10-07,ProductPage,View,31,1
2014,59,5,2023-05-22,Checkout,Drop-off,NULL,1
2015,42,20,2025-08-01,Checkout,Drop-off,NULL,1
2015,42,20,2025-08-01,Checkout,Drop-off,NULL,2
2016,25,3,2025-07-31,ProductPage,View,290,1
2017,62,7,2023-08-19,Checkout,Drop-off,NULL,1
2018,95,4,2024-04-20,Homepage,Click,211,1
2019,81,15,2024-02-02,Homepage,View,87,1
2020,25,6,2024-11-17,ProductPage,View,173,1
2021,92,20,2023-03-05,Homepage,View,158,1
2022,70,8,2023-11-13,ProductPage,View,77,1
2023,84,2,2025-02-20,Homepage,View,238,1
2024,1,18,2025-09-09,ProductPage,View,114,1
2025,61,19,2023-07-16,Homepage,Click,56,1
2026,10,5,2024-02-15,Homepage,Click,295,1
2027,91,4,2023-01-09,Checkout,Drop-off,NULL,1
2028,24,7,2025-05-19,ProductPage,View,181,1
2029,90,13,2024-08-01,ProductPage,View,230,1
2030,21,10,2024-06-10,Homepage,View,171,1
2031,46,2,2023-10-18,Checkout,Drop-off,NULL,1
2032,7,2,2023-07-15,ProductPage,View,75,1
2033,77,2,2025-09-19,Homepage,View,273,1
2034,36,19,2025-08-17,Checkout,Drop-off,NULL,1
2035,46,18,2023-08-19,productpage,View,92,1
2036,70,4,2024-08-12,Homepage,Click,28,1
2037,72,2,2025-02-10,Homepage,View,180,1
2038,96,13,2023-02-12,ProductPage,View,288,1
2039,23,15,2025-02-25,Checkout,Drop-off,NULL,1
2040,1,1,2023-03-11,Homepage,Click,26,1
2041,75,18,2025-09-08,ProductPage,Click,34,1
2042,85,2,2024-06-17,Homepage,Click,211,1
2043,8,20,2023-06-19,Homepage,View,69,1
2043,8,20,2023-06-19,Homepage,View,69,2
2044,33,7,2025-11-05,ProductPage,View,17,1
2045,97,20,2024-07-02,ProductPage,View,217,1
2046,93,12,2023-04-20,ProductPage,View,77,1
2047,59,18,2024-04-07,ProductPage,View,186,1
2048,20,6,2024-01-14,Checkout,Drop-off,NULL,1
2049,51,20,2023-12-11,ProductPage,View,142,1
2050,56,15,2023-07-31,Homepage,Click,126,1
2051,88,11,2025-08-12,ProductPage,Click,188,1
2052,31,11,2025-04-05,Homepage,View,192,1
2053,50,4,2024-06-17,ProductPage,View,289,1
2054,26,1,2023-01-31,Checkout,Drop-off,NULL,1
2055,91,16,2023-10-01,Checkout,Drop-off,NULL,1
2056,5,15,2024-02-15,ProductPage,View,129,1
2057,72,2,2024-10-06,Homepage,Click,240,1
2058,38,19,2023-11-16,ProductPage,Drop-off,NULL,1
2059,52,14,2024-09-15,Homepage,View,29,1
2060,99,7,2024-06-20,Homepage,View,133,1
2061,46,5,2023-10-05,ProductPage,View,112,1
2062,34,16,2025-08-27,Checkout,Drop-off,NULL,1
2063,52,13,2023-07-18,Homepage,Click,188,1
2064,30,12,2025-09-09,Homepage,Click,107,1
2065,40,4,2025-09-29,Homepage,View,130,1
2066,49,7,2023-10-23,Homepage,Click,186,1
2067,13,1,2023-11-05,Homepage,Click,255,1
2068,26,14,2023-05-17,Homepage,View,18,1
2069,89,12,2023-03-09,ProductPage,View,123,1
2070,6,10,2025-07-05,Homepage,View,154,1
2071,22,3,2025-08-23,Checkout,Drop-off,NULL,1
2072,1,20,2023-05-29,Checkout,Drop-off,NULL,1
2073,18,14,2023-08-12,ProductPage,View,25,1
2074,38,2,2024-12-29,Homepage,View,137,1
2075,21,9,2024-07-09,Checkout,Drop-off,NULL,1
2076,98,3,2023-11-28,ProductPage,View,208,1
2077,98,10,2024-11-15,Checkout,Drop-off,NULL,1
2078,84,20,2025-06-15,Homepage,Click,56,1
2079,4,13,2023-10-02,ProductPage,Click,153,1
2080,87,16,2023-10-09,Homepage,View,121,1
2081,26,15,2025-11-10,Checkout,Drop-off,NULL,1
2082,68,11,2024-03-06,Homepage,Click,42,1
2083,19,13,2025-01-11,ProductPage,Click,162,1
2084,88,6,2024-08-17,homepage,View,174,1
2085,50,5,2024-06-24,Homepage,Click,43,1
2086,43,10,2024-01-16,Homepage,Click,176,1
2087,4,5,2023-07-01,Homepage,Click,135,1
2088,32,2,2025-10-05,Homepage,View,130,1
2089,85,18,2023-11-20,ProductPage,View,214,1
2090,78,2,2023-09-12,ProductPage,View,46,1
2091,41,9,2023-08-23,ProductPage,View,44,1
2092,64,12,2025-11-17,Homepage,Click,243,1
2093,52,6,2023-11-05,Homepage,Click,300,1
2094,18,2,2025-02-11,productpage,Click,231,1
2095,7,16,2024-11-10,Homepage,Click,57,1
2096,60,5,2025-01-28,Checkout,Purchase,242,1
2097,54,17,2024-06-15,Homepage,View,142,1
2098,82,19,2023-11-13,Checkout,Drop-off,NULL,1
2099,89,15,2023-05-24,Homepage,View,185,1
2100,15,17,2023-12-30,ProductPage,View,97,1
2101,53,15,2024-08-14,Homepage,View,198,1
2102,81,1,2024-05-30,Homepage,View,281,1
